iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
140,49,6.656691,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,60.3206
150,49,4.889664,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,60.6626
160,49,3.591696,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,61.1583
170,49,2.638276,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,61.6442
180,49,1.937942,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,62.1403
190,49,1.423513,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,62.3635
200,49,1.04564,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,63.0322
210,49,0.768073,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,63.4048
220,49,0.564187,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,64.0318
230,49,0.414423,7900.4959,49,7900.4959,7899.9523,3316.3864,49,1,64.6324
240,49,0.304414,7900.4959,49,7900.4959,7899.9523,3316.3864,49,1,65.1316
250,49,0.223607,7900.4959,49,7900.4959,7899.9523,3316.3864,49,1,65.5774
260,49,0.16425,7900.4959,49,7900.4959,7899.9523,3316.3864,49,1,66.059
270,49,0.12065,7900.4959,49,7900.4959,7739.5217,3256.2328,48,1,66.7557
280,49,0.088623,7900.4959,49,7900.4959,7739.5217,3256.2328,48,1,66.9947
290,49,0.065098,7900.4959,49,7900.4959,7739.5217,3256.2328,48,1,67.505
300,49,0.047818,7900.4959,49,7900.4959,7739.5217,3256.2328,48,1,67.9863
310,49,0.035124,7900.4959,49,7900.4959,7739.5217,3256.2328,48,1,68.7045
320,49,0.025801,7900.4959,49,7900.4959,7739.5217,3256.2328,48,1,69.3172
330,49,0.018952,7900.4959,49,7900.4959,7739.5217,3256.2328,48,1,69.8048
340,49,0.013921,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,70.3939
350,49,0.010226,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,70.7067
360,49,0.007511,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,71.1428
370,49,0.005517,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,71.6346
380,49,0.004053,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,71.9734
390,49,0.002977,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,72.3011
400,49,0.002187,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,72.7969
410,49,0.001606,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,73.5374
420,49,0.00118,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,74.0382
430,49,0.000867,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,74.2763
440,49,0.000637,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,74.9945
450,49,0.000468,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,75.4002
460,49,0.000343,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,75.7979
470,49,0.000252,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,76.3129
480,49,0.000185,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,76.3922
490,49,0.000136,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,77.1708
500,49,0.0001,7900.4959,49,7900.4959,7448.4512,3156.5502,46,1,77.9342
10,48,367.274355,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,78.3841
20,48,269.780903,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,78.5977
30,48,198.167214,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,79.0673
40,48,145.563471,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,79.4449
50,48,106.92346,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,79.7827
60,48,78.54049,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,80.0298
70,48,57.691815,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,80.6469
80,48,42.377448,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,81.0094
90,48,31.1283,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,81.3819
100,48,22.865253,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,82.0068
110,48,16.795642,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,82.6148
120,48,12.337217,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,82.8003
130,48,9.062287,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,83.2233
140,48,6.656691,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,83.5597
150,48,4.889664,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,84.0753
160,48,3.591696,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,84.5271
170,48,2.638276,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,84.7536
180,48,1.937942,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,85.1095
190,48,1.423513,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,85.8397
200,48,1.04564,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,86.3296
210,48,0.768073,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,87.0567
220,48,0.564187,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,87.1376
230,48,0.414423,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,87.8807
240,48,0.304414,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,88.2382
250,48,0.223607,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,88.86
260,48,0.16425,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,89.3568
270,48,0.12065,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,89.6023
280,48,0.088623,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,90.0514
290,48,0.065098,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,90.8232
300,48,0.047818,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,91.4779
310,48,0.035124,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,92.038
320,48,0.025801,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,92.4211
330,48,0.018952,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,93.0338
340,48,0.013921,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,93.8625
350,48,0.010226,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,94.351
360,48,0.007511,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,95.0278
370,48,0.005517,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,95.5318
380,48,0.004053,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,95.996
390,48,0.002977,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,96.7251
400,48,0.002187,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,97.386
410,48,0.001606,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,97.9848
420,48,0.00118,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,98.3547
430,48,0.000867,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,99.1413
440,48,0.000637,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,99.4864
450,48,0.000468,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,100.0997
460,48,0.000343,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,100.4059
470,48,0.000252,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,100.7669
480,48,0.000185,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,101.2333
490,48,0.000136,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,101.6668
500,48,0.0001,7900.4959,49,7900.4959,7900.4959,3324.9597,49,1,102.4194
