iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
380,4,0.003253,828.1716,5,828.1716,828.1716,340.736,5,1,0.5753
390,4,0.002433,828.1716,5,828.1716,828.1716,340.736,5,1,0.5803
400,4,0.001821,828.1716,5,828.1716,828.1716,340.736,5,1,0.5858
410,4,0.001362,828.1716,5,828.1716,828.1716,340.736,5,1,0.591
420,4,0.001019,828.1716,5,828.1716,828.1716,340.736,5,1,0.5936
430,4,0.000762,828.1716,5,828.1716,828.1716,340.736,5,1,0.5984
440,4,0.00057,828.1716,5,828.1716,828.1716,340.736,5,1,0.6046
450,4,0.000427,828.1716,5,828.1716,828.1716,340.736,5,1,0.6082
460,4,0.000319,828.1716,5,828.1716,828.1716,340.736,5,1,0.6131
470,4,0.000239,828.1716,5,828.1716,828.1716,340.736,5,1,0.6154
480,4,0.000179,828.1716,5,828.1716,828.1716,340.736,5,1,0.6154
490,4,0.000134,828.1716,5,828.1716,828.1716,340.736,5,1,0.6216
500,4,0.0001,828.1716,5,828.1716,828.1716,340.736,5,1,0.6269
