iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
130,38,7.682886,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,29.5916
140,38,5.668696,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,29.9527
150,38,4.182558,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,30.1884
160,38,3.086035,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,30.4615
170,38,2.276982,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,30.8457
180,38,1.680035,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,31.0322
190,38,1.239588,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,31.4075
200,38,0.91461,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,31.7367
210,38,0.674831,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,32.0652
220,38,0.497913,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,32.1693
230,38,0.367377,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,32.4934
240,38,0.271064,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,32.8835
250,38,0.2,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,33.1018
260,38,0.147567,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,33.4771
270,38,0.10888,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,33.7101
280,38,0.080335,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,33.9112
290,38,0.059274,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,34.1083
300,38,0.043734,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,34.2449
310,38,0.032269,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,34.4119
320,38,0.023809,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,34.6901
330,38,0.017567,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,34.8969
340,38,0.012962,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,35.2348
