iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
10,43,295.133693,7018.2383,43,7018.2383,7018.2383,3023.6318,43,1,12.6753
20,43,217.759741,7018.2383,43,7018.2383,7018.2383,3023.6318,43,1,13.0152
30,43,160.670591,7018.2383,43,7018.2383,7018.2383,3023.6318,43,1,13.1112
40,43,118.548262,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,13.3531
50,43,87.468966,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,13.6561
60,43,64.537597,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,13.7724
70,43,47.618048,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,13.9812
80,43,35.134226,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,14.3135
90,43,25.923235,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,14.5479
100,43,19.12705,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,15.0655
110,43,14.112592,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,15.2636
120,43,10.412754,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,15.5252
130,43,7.682886,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,15.8478
140,43,5.668696,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,16.1224
150,43,4.182558,7018.2383,43,7018.2383,6630.2269,2792.0984,41,1,16.2344
160,43,3.086035,7018.2383,43,7018.2383,6578.6169,2792.0984,40,2,16.4138
170,43,2.276982,7018.2953,43,7018.2383,6578.6169,2792.0984,40,2,16.6362
180,43,1.680035,7018.2953,43,7018.2383,6578.6169,2792.0984,40,2,16.9295
190,43,1.239588,7018.2953,43,7018.2383,6578.6169,2792.0984,40,2,17.2274
200,43,0.91461,7018.2953,43,7018.2383,6578.6169,2792.0984,40,2,17.4835
210,43,0.674831,6706.8472,41,6706.8472,6578.6169,2792.0984,40,2,17.793
220,43,0.497913,6706.8472,41,6706.8472,6578.6169,2792.0984,40,2,17.9515
230,43,0.367377,6706.8472,41,6706.8472,6578.6169,2792.0984,40,2,18.2593
240,43,0.271064,6561.6028,40,6561.6028,6561.6028,2792.0984,40,2,18.606
250,43,0.2,6561.6028,40,6561.6028,6561.6028,2792.0984,40,2,19.1256
260,43,0.147567,6561.6028,40,6561.6028,6561.6028,2792.0984,40,2,19.3333
270,43,0.10888,6561.6028,40,6561.6028,6561.6028,2792.0984,40,2,19.5554
280,43,0.080335,6561.6028,40,6561.6028,6561.6028,2792.0984,40,3,19.8773
290,43,0.059274,6385.096,39,6385.096,6385.096,2752.2118,39,1,20.2034
300,43,0.043734,6385.096,39,6385.096,6385.096,2752.2118,39,1,20.447
310,43,0.032269,6385.096,39,6385.096,5941.3108,2597.327,36,1,20.7277
320,43,0.023809,6385.096,39,6385.096,5941.3108,2597.327,36,1,20.9313
330,43,0.017567,6385.096,39,6385.096,5941.3108,2597.327,36,1,21.2062
340,43,0.012962,6385.096,39,6385.096,5941.3108,2597.327,36,1,21.463
350,43,0.009564,6385.096,39,6385.096,5941.3108,2597.327,36,1,21.6119
360,43,0.007056,6385.096,39,6385.096,5941.3108,2597.327,36,1,22.0463
370,43,0.005206,6385.096,39,6385.096,5941.3108,2597.327,36,1,22.5113
380,43,0.003841,6385.096,39,6385.096,5941.3108,2597.327,36,1,22.8066
390,43,0.002834,6385.096,39,6385.096,5941.3108,2597.327,36,1,23.0843
400,43,0.002091,6385.096,39,6385.096,5941.3108,2597.327,36,1,23.3346
410,43,0.001543,6385.096,39,6385.096,5941.3108,2597.327,36,1,23.7113
420,43,0.001138,6385.096,39,6385.096,5941.3108,2597.327,36,1,23.9836
430,43,0.00084,6385.096,39,6385.096,5941.3108,2597.327,36,1,24.2956
440,43,0.00062,6382.8812,39,6382.8812,5941.3108,2597.327,36,1,24.51
450,43,0.000457,6382.8812,39,6382.8812,5941.3108,2597.327,36,1,24.7223
460,43,0.000337,6382.8812,39,6382.8812,5941.3108,2597.327,36,1,24.9638
470,43,0.000249,6382.8812,39,6382.8812,5941.3108,2597.327,36,1,25.4284
480,43,0.000184,6382.8812,39,6382.8812,5941.3108,2597.327,36,1,25.6034
490,43,0.000136,6382.8812,39,6382.8812,5941.3108,2597.327,36,1,25.9298
500,43,0.0001,6382.8812,39,6382.8812,5941.3108,2597.327,36,1,26.194
10,42,295.133693,6382.8812,39,6382.8812,6382.8812,2748.8599,39,1,26.3756
20,42,217.759741,6382.8812,39,6382.8812,5925.4651,2562.854,36,1,26.5406
30,42,160.670591,6382.8812,39,6382.8812,5925.4651,2562.854,36,1,26.6535
40,42,118.548262,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,26.9071
50,42,87.468966,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,27.2911
60,42,64.537597,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,27.5875
70,42,47.618048,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,27.9112
80,42,35.134226,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,28.1053
90,42,25.923235,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,28.279
100,42,19.12705,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,28.6407
110,42,14.112592,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,28.8498
120,42,10.412754,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,29.1001
130,42,7.682886,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,29.2927
140,42,5.668696,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,29.5035
150,42,4.182558,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,29.7368
160,42,3.086035,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,29.8922
170,42,2.276982,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,30.1126
180,42,1.680035,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,30.2013
190,42,1.239588,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,30.5036
200,42,0.91461,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,30.9019
210,42,0.674831,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,31.1288
220,42,0.497913,6382.2914,39,6382.2914,5925.4651,2562.854,36,1,31.4661
230,42,0.367377,6382.3079,39,6382.2914,5925.4651,2562.854,36,1,31.7237
240,42,0.271064,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,31.9969
250,42,0.2,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,32.3405
260,42,0.147567,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,32.669
270,42,0.10888,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,32.9798
280,42,0.080335,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,33.3251
290,42,0.059274,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,33.4769
300,42,0.043734,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,33.7687
310,42,0.032269,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,34.0433
320,42,0.023809,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,34.2739
330,42,0.017567,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,34.5171
340,42,0.012962,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,34.661
350,42,0.009564,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,34.9344
360,42,0.007056,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,35.3299
370,42,0.005206,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,35.6605
380,42,0.003841,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,35.9172
390,42,0.002834,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,36.1512
400,42,0.002091,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,36.325
410,42,0.001543,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,36.4843
420,42,0.001138,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,36.5944
430,42,0.00084,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,36.9928
440,42,0.00062,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,37.2203
450,42,0.000457,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,37.4095
460,42,0.000337,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,37.6906
470,42,0.000249,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,38.0795
480,42,0.000184,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,38.2759
490,42,0.000136,6381.6767,39,6381.6767,5925.4651,2562.854,36,1,38.3901
