iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
450,6,0.000427,942.7122,5,942.7122,930.0119,492.1688,5,6,0.4182
460,6,0.000319,942.7122,5,942.7122,930.0119,492.1688,5,8,0.4197
470,6,0.000239,942.7122,5,942.7122,930.0119,492.1688,5,9,0.4263
480,6,0.000179,942.7122,5,942.7122,930.0119,492.1688,5,11,0.4319
490,6,0.000134,942.7122,5,942.7122,930.0119,492.1688,5,12,0.4363
500,6,0.0001,942.7122,5,942.7122,930.0119,492.1688,5,13,0.441
10,5,149.626803,1007.8204,5,942.7122,930.0119,492.1688,5,1,0.4453
20,5,111.9409,942.7122,5,942.7122,930.0119,492.1688,5,1,0.4505
30,5,83.746795,942.7122,5,942.7122,930.0119,492.1688,5,1,0.4536
40,5,62.653826,942.7122,5,942.7122,930.0119,492.1688,5,1,0.4576
50,5,46.873458,942.7122,5,942.7122,930.0119,492.1688,5,1,0.4599
60,5,35.067628,946.7331,5,942.7122,930.0119,492.1688,5,1,0.4659
70,5,26.235286,946.7331,5,942.7122,930.0119,492.1688,5,1,0.4696
80,5,19.62751,946.7331,5,942.7122,930.0119,492.1688,5,1,0.474
90,5,14.684007,946.7331,5,942.7122,930.0119,492.1688,5,1,0.4763
100,5,10.985605,942.7122,5,942.7122,930.0119,492.1688,5,1,0.4804
110,5,8.218705,942.7122,5,942.7122,930.0119,492.1688,5,1,0.4851
120,5,6.148693,942.7122,5,942.7122,930.0119,492.1688,5,1,0.4906
130,5,4.600046,942.7122,5,942.7122,930.0119,492.1688,5,1,0.4921
140,5,3.441451,942.7122,5,942.7122,930.0119,492.1688,5,1,0.499
150,5,2.574667,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5022
160,5,1.926196,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5058
170,5,1.441052,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5097
180,5,1.0781,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5138
190,5,0.806564,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5179
200,5,0.603418,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5227
210,5,0.451437,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5278
220,5,0.337736,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5323
230,5,0.252671,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5352
240,5,0.189032,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5421
250,5,0.141421,942.7122,5,942.7122,930.0119,492.1688,5,1,0.549
260,5,0.105802,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5536
270,5,0.079154,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5575
280,5,0.059218,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5597
290,5,0.044303,942.7122,5,942.7122,930.0119,492.1688,5,1,0.566
300,5,0.033145,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5702
310,5,0.024797,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5746
320,5,0.018551,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5803
330,5,0.013879,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5858
340,5,0.010383,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5888
350,5,0.007768,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5925
360,5,0.005812,942.7122,5,942.7122,930.0119,492.1688,5,1,0.5985
370,5,0.004348,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6025
380,5,0.003253,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6083
390,5,0.002433,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6113
400,5,0.001821,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6167
410,5,0.001362,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6198
420,5,0.001019,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6264
430,5,0.000762,942.7122,5,942.7122,930.0119,492.1688,5,1,0.63
440,5,0.00057,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6352
450,5,0.000427,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6392
460,5,0.000319,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6425
470,5,0.000239,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6522
480,5,0.000179,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6552
490,5,0.000134,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6599
500,5,0.0001,942.7122,5,942.7122,930.0119,492.1688,5,1,0.6658
10,4,149.626803,942.7122,5,942.7122,942.7122,513.7805,5,1,0.6713
20,4,111.9409,942.7122,5,942.7122,942.7122,513.7805,5,1,0.6744
30,4,83.746795,942.7122,5,942.7122,942.7122,513.7805,5,1,0.6764
40,4,62.653826,942.7122,5,942.7122,942.7122,513.7805,5,1,0.6808
50,4,46.873458,942.7122,5,942.7122,942.7122,513.7805,5,1,0.6851
60,4,35.067628,942.7122,5,942.7122,942.7122,513.7805,5,1,0.6889
70,4,26.235286,942.7122,5,942.7122,942.7122,513.7805,5,1,0.6925
80,4,19.62751,942.7122,5,942.7122,942.7122,513.7805,5,1,0.6981
90,4,14.684007,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7012
100,4,10.985605,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7027
110,4,8.218705,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7084
120,4,6.148693,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7122
130,4,4.600046,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7158
140,4,3.441451,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7198
150,4,2.574667,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7218
160,4,1.926196,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7248
170,4,1.441052,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7275
180,4,1.0781,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7302
190,4,0.806564,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7354
200,4,0.603418,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7392
210,4,0.451437,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7392
220,4,0.337736,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7468
230,4,0.252671,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7489
240,4,0.189032,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7524
250,4,0.141421,942.7122,5,942.7122,942.7122,513.7805,5,1,0.755
260,4,0.105802,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7598
270,4,0.079154,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7638
280,4,0.059218,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7659
290,4,0.044303,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7691
300,4,0.033145,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7726
310,4,0.024797,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7779
320,4,0.018551,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7834
330,4,0.013879,942.7122,5,942.7122,942.7122,513.7805,5,1,0.786
340,4,0.010383,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7894
350,4,0.007768,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7938
360,4,0.005812,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7938
370,4,0.004348,942.7122,5,942.7122,942.7122,513.7805,5,1,0.7985
380,4,0.003253,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8
390,4,0.002433,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8058
400,4,0.001821,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8083
410,4,0.001362,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8105
420,4,0.001019,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8157
430,4,0.000762,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8194
440,4,0.00057,942.7122,5,942.7122,942.7122,513.7805,5,1,0.824
450,4,0.000427,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8288
460,4,0.000319,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8303
470,4,0.000239,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8378
480,4,0.000179,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8392
490,4,0.000134,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8483
500,4,0.0001,942.7122,5,942.7122,942.7122,513.7805,5,1,0.8523
