iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
98,72,0.000141,25588.2555,69,25588.2555,25588.2555,19109.6413,69,1,1324.3281
100,72,0.0001,25588.2555,69,25588.2555,25588.2555,19109.6413,69,1,1324.7038
2,71,2126.076218,25588.2555,69,25588.2555,25588.2555,19109.6413,69,2,1342.8652
4,71,1506.733362,25588.2555,69,25588.2555,25588.2555,19109.6413,69,2,1343.2168
6,71,1067.80999,25999.9104,69,25588.2555,25588.2555,19109.6413,69,2,1343.9461
8,71,756.748475,25827.667,69,25588.2555,25588.2555,19109.6413,69,2,1361.1983
10,71,536.301645,26194.5585,69,25588.2555,25588.2555,19109.6413,69,2,1361.9338
12,71,380.072725,25963.3251,69,25588.2555,25588.2555,19109.6413,69,2,1395.9633
14,71,269.354527,25963.3251,69,25588.2555,25588.2555,19109.6413,69,2,1396.3462
16,71,190.889418,25961.3658,69,25588.2555,25588.2555,19109.6413,69,2,1430.4589
18,71,135.281817,25921.1557,69,25588.2555,25588.2555,19109.6413,69,2,1447.3715
20,71,95.873152,25921.1557,69,25588.2555,25588.2555,19109.6413,69,2,1481.4997
22,71,67.944542,25921.1557,69,25588.2555,25588.2555,19109.6413,69,2,1482.2397
24,71,48.151759,25921.1557,69,25588.2555,25588.2555,19109.6413,69,2,1499.1701
26,71,34.12477,25921.1557,69,25588.2555,25588.2555,19109.6413,69,2,1499.5391
28,71,24.183954,25921.1557,69,25588.2555,25588.2555,19109.6413,69,2,1516.6606
30,71,17.138976,25924.3549,69,25588.2555,25588.2555,19109.6413,69,2,1534.3835
32,71,12.146257,25498.9188,69,25498.9188,25498.9188,18950.6712,69,1,1550.5809
34,71,8.607956,25498.9188,69,25498.9188,25498.9188,18950.6712,69,1,1550.9453
36,71,6.10039,25498.9188,69,25498.9188,25498.9188,18950.6712,69,1,1550.9664
38,71,4.323298,25498.9188,69,25498.9188,25498.9188,18950.6712,69,1,1551.6807
40,71,3.063887,25498.9188,69,25498.9188,25498.9188,18950.6712,68,2,1565.6452
42,71,2.171352,25498.9188,69,25498.9188,25498.9188,18950.6712,68,2,1566.0108
44,71,1.53882,25412.4955,69,25412.4955,25412.4955,18857.443,68,2,1580.5356
46,71,1.09055,25412.4955,69,25412.4955,25412.4955,18857.443,68,2,1580.8977
48,71,0.772864,25403.0322,69,25403.0322,25403.0322,18811.6217,68,2,1597.7074
50,71,0.547723,25283.8593,69,25283.8593,25283.8593,18680.2313,68,2,1614.6466
52,71,0.388167,25242.1525,69,25242.1525,25242.1525,18612.8102,68,2,1630.7096
54,71,0.275091,25242.1525,69,25242.1525,25242.1525,18612.8102,68,2,1630.7252
56,71,0.194955,25242.1525,69,25242.1525,25242.1525,18612.8102,68,2,1645.801
58,71,0.138163,25239.9842,69,25239.9842,25239.9842,18610.3083,68,2,1662.2121
60,71,0.097915,25239.9842,69,25239.9842,25239.9842,18610.3083,68,2,1662.2336
62,71,0.069391,25239.9842,69,25239.9842,25239.9842,18610.3083,68,2,1662.9096
64,71,0.049177,25033.7825,68,25033.7825,25033.7825,18492.283,68,1,1691.5305
66,71,0.034851,24817.4552,67,24817.4552,24817.4552,18388.7966,67,1,1708.3812
68,71,0.024699,24765.1268,67,24765.1268,24765.1268,18346.6579,67,1,1709.0738
70,71,0.017504,24643.335,67,24643.335,24643.335,18228.9744,67,1,1726.275
72,71,0.012405,24570.5046,67,24570.5046,24570.5046,18160.3783,67,1,1758.7829
74,71,0.008791,24564.8341,67,24564.8341,24564.8341,18155.167,67,1,1784.441
76,71,0.00623,24564.8341,67,24564.8341,24564.8341,18155.167,67,1,1784.4595
78,71,0.004415,24564.8341,67,24564.8341,24564.8341,18155.167,67,1,1797.6618
80,71,0.003129,24499.3779,67,24499.3779,24499.3779,18121.0232,67,2,1826.9958
82,71,0.002218,24499.3779,67,24499.3779,24499.3779,18121.0232,67,2,1827.3132
84,71,0.001572,24499.3779,67,24499.3779,24499.3779,18121.0232,67,3,1844.1752
86,71,0.001114,24499.3779,67,24499.3779,24499.3779,18121.0232,67,4,1860.5913
88,71,0.000789,24499.3779,67,24499.3779,24499.3779,18121.0232,67,4,1860.9571
90,71,0.000559,24499.3779,67,24499.3779,24499.3779,18121.0232,67,4,1860.9753
92,71,0.000396,24498.9575,67,24498.9575,24498.9575,18120.6475,67,1,1877.3634
94,71,0.000281,24498.1044,67,24498.1044,24498.1044,18118.5943,67,1,1894.1327
96,71,0.000199,24498.1044,67,24498.1044,24498.1044,18118.5943,67,1,1894.493
98,71,0.000141,24498.1044,67,24498.1044,24498.1044,18118.5943,67,2,1911.5965
100,71,0.0001,24498.1044,67,24498.1044,24498.1044,18118.5943,67,2,1911.6167
2,70,2126.076218,24331.0404,66,24331.0404,24331.0404,18058.9347,66,1,1928.0973
4,70,1506.733362,24331.0404,66,24331.0404,24331.0404,18058.9347,66,2,1944.3598
6,70,1067.80999,24311.2676,66,24311.2676,24311.2676,18023.1737,66,1,1960.761
8,70,756.748475,24304.9742,66,24304.9742,24304.9742,18017.5751,66,1,1975.9337
10,70,536.301645,25156.043,67,24304.9742,24304.9742,18017.5751,66,1,1976.6409
12,70,380.072725,24956.4071,66,24304.9742,24304.9742,18017.5751,66,1,1993.4992
14,70,269.354527,24956.4071,66,24304.9742,24304.9742,18017.5751,66,1,2010.7633
16,70,190.889418,24955.4226,66,24304.9742,24304.9742,18017.5751,66,1,2044.4055
18,70,135.281817,24951.772,66,24304.9742,24304.9742,18017.5751,66,1,2061.9107
20,70,95.873152,24949.4166,66,24304.9742,24304.9742,18017.5751,66,1,2079.0635
22,70,67.944542,24949.4166,66,24304.9742,24304.9742,18017.5751,66,1,2079.4337
24,70,48.151759,24944.9765,66,24304.9742,24304.9742,18017.5751,66,1,2111.0438
26,70,34.12477,24944.9576,66,24304.9742,24304.9742,18017.5751,66,1,2128.6441
28,70,24.183954,24944.9576,66,24304.9742,24304.9742,18017.5751,66,1,2129.0167
30,70,17.138976,24944.9576,66,24304.9742,24304.9742,18017.5751,66,1,2129.4019
32,70,12.146257,24944.9576,66,24304.9742,24304.9742,18017.5751,66,1,2146.7106
34,70,8.607956,24944.9576,66,24304.9742,24304.9742,18017.5751,66,1,2164.0713
36,70,6.10039,24944.9576,66,24304.9742,24304.9742,18017.5751,66,1,2178.4872
38,70,4.323298,24944.9576,66,24304.9742,24304.9742,18017.5751,66,1,2213.2453
40,70,3.063887,24738.262,66,24304.9742,24304.9742,18017.5751,66,1,2227.4909
42,70,2.171352,24709.0062,66,24304.9742,24304.9742,18017.5751,66,1,2243.9383
44,70,1.53882,24709.0062,66,24304.9742,24304.9742,18017.5751,66,1,2261.0178
46,70,1.09055,24700.1956,66,24304.9742,24304.9742,18017.5751,66,1,2274.9975
48,70,0.772864,24604.7094,66,24304.9742,24304.9742,18017.5751,66,1,2275.3609
50,70,0.547723,24524.3964,66,24304.9742,24304.9742,18017.5751,66,1,2290.8558
52,70,0.388167,24432.2975,66,24304.9742,24304.9742,18017.5751,66,1,2306.7867
54,70,0.275091,24432.2975,66,24304.9742,24304.9742,18017.5751,66,1,2307.4943
56,70,0.194955,24429.3346,66,24304.9742,24304.9742,18017.5751,66,1,2323.6715
58,70,0.138163,24429.3346,66,24304.9742,24304.9742,18017.5751,66,1,2339.8019
60,70,0.097915,24429.3346,66,24304.9742,24304.9742,18017.5751,66,1,2340.1611
62,70,0.069391,24429.3022,66,24304.9742,24304.9742,18017.5751,66,1,2357.0042
64,70,0.049177,24429.3022,66,24304.9742,24304.9742,18017.5751,66,1,2385.6752
66,70,0.034851,24429.3022,66,24304.9742,24304.9742,18017.5751,66,1,2419.7422
68,70,0.024699,24429.3022,66,24304.9742,24304.9742,18017.5751,66,1,2420.1457
70,70,0.017504,24357.6619,66,24304.9742,24304.9742,18017.5751,66,1,2436.9544
72,70,0.012405,24357.6619,66,24304.9742,24304.9742,18017.5751,66,1,2436.9896
74,70,0.008791,24287.1982,66,24287.1982,24287.1982,18017.5751,66,2,2455.2865
76,70,0.00623,24177.1505,66,24177.1505,24177.1505,17939.4948,66,1,2468.8
78,70,0.004415,24161.5654,66,24161.5654,24161.5654,17931.191,66,1,2469.1778
80,70,0.003129,24161.5654,66,24161.5654,24161.5654,17931.191,66,1,2469.2018
82,70,0.002218,24160.2711,66,24160.2711,24160.2711,17928.707,66,1,2486.5826
84,70,0.001572,24160.2711,66,24160.2711,24160.2711,17928.707,66,1,2486.6117
86,70,0.001114,24160.2711,66,24160.2711,24160.2711,17928.707,66,1,2486.6311
88,70,0.000789,24160.2711,66,24160.2711,24160.2711,17928.707,66,1,2487.1038
90,70,0.000559,24160.2711,66,24160.2711,24160.2711,17928.707,66,1,2487.5005
92,70,0.000396,23898.3657,65,23898.3657,23898.3657,17778.0038,65,1,2518.2384
94,70,0.000281,23898.3657,65,23898.3657,23898.3657,17778.0038,65,2,2535.0569
96,70,0.000199,23898.3657,65,23898.3657,23898.3657,17778.0038,65,4,2570.4715
98,70,0.000141,23898.3657,65,23898.3657,23898.3657,17778.0038,65,4,2570.4948
100,70,0.0001,23898.3657,65,23898.3657,23898.3657,17778.0038,65,5,2570.9705
2,69,2126.076218,23897.1561,65,23897.1561,23897.1561,17776.9221,65,1,2589.7607
4,69,1506.733362,23897.1561,65,23897.1561,23897.1561,17776.9221,65,2,2605.5212
6,69,1067.80999,24733.2823,66,23894.6892,23894.6892,17775.064,65,1,2623.2151
8,69,756.748475,24733.2823,66,23894.6892,23894.6892,17775.064,65,1,2640.6474
10,69,536.301645,24733.2823,66,23894.6892,23894.6892,17775.064,65,1,2640.6654
12,69,380.072725,24733.2823,66,23894.6892,23894.6892,17775.064,65,1,2641.3927
14,69,269.354527,24733.2823,66,23894.6892,23894.6892,17775.064,65,1,2642.0976
16,69,190.889418,24731.961,66,23894.6892,23894.6892,17775.064,65,1,2659.9689
18,69,135.281817,24731.961,66,23894.6892,23894.6892,17775.064,65,1,2660.6674
20,69,95.873152,24726.1629,66,23894.6892,23894.6892,17775.064,65,1,2677.4187
22,69,67.944542,24723.9317,66,23894.6892,23894.6892,17775.064,65,1,2695.2718
24,69,48.151759,24723.9317,66,23894.6892,23894.6892,17775.064,65,1,2711.6057
26,69,34.12477,24723.9317,66,23894.6892,23894.6892,17775.064,65,1,2729.241
28,69,24.183954,24723.9317,66,23894.6892,23894.6892,17775.064,65,1,2729.6196
30,69,17.138976,24723.9317,66,23894.6892,23894.6892,17775.064,65,1,2729.9896
32,69,12.146257,24650.5405,66,23894.6892,23894.6892,17775.064,65,1,2746.7428
34,69,8.607956,24650.5405,66,23894.6892,23894.6892,17775.064,65,1,2747.1179
36,69,6.10039,24650.5405,66,23894.6892,23894.6892,17775.064,65,1,2747.1398
38,69,4.323298,24650.5405,66,23894.6892,23894.6892,17775.064,65,1,2747.5153
40,69,3.063887,24650.5405,66,23894.6892,23894.6892,17775.064,65,1,2747.5336
42,69,2.171352,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2763.2275
44,69,1.53882,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2763.5867
46,69,1.09055,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2796.0098
48,69,0.772864,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2796.3999
50,69,0.547723,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2796.4195
52,69,0.388167,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2812.9375
54,69,0.275091,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2830.7206
56,69,0.194955,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2831.0875
58,69,0.138163,24647.6061,66,23894.6892,23894.6892,17775.064,65,1,2831.8087
60,69,0.097915,24644.8322,66,23894.6892,23894.6892,17775.064,65,1,2832.2077
62,69,0.069391,24644.8322,66,23894.6892,23894.6892,17775.064,65,1,2832.5587
64,69,0.049177,24644.8322,66,23894.6892,23894.6892,17775.064,65,1,2850.1394
66,69,0.034851,24314.9868,66,23894.6892,23894.6892,17775.064,65,1,2850.5138
68,69,0.024699,24314.4922,66,23894.6892,23894.6892,17775.064,65,1,2883.6295
70,69,0.017504,24310.9899,66,23894.6892,23894.6892,17775.064,65,1,2895.9712
72,69,0.012405,24306.1898,66,23894.6892,23894.6892,17775.064,65,1,2911.6909
74,69,0.008791,24143.2076,65,23894.6892,23894.6892,17775.064,65,1,2927.5397
76,69,0.00623,24143.2076,65,23894.6892,23894.6892,17775.064,65,1,2927.8912
78,69,0.004415,24143.2076,65,23894.6892,23894.6892,17775.064,65,1,2927.9107
80,69,0.003129,24143.2076,65,23894.6892,23894.6892,17775.064,65,1,2927.9302
82,69,0.002218,24044.335,65,23894.6892,23894.6892,17775.064,65,1,2944.3738
84,69,0.001572,24044.335,65,23894.6892,23894.6892,17775.064,65,1,2961.2517
86,69,0.001114,24044.335,65,23894.6892,23894.6892,17775.064,65,1,2961.6313
88,69,0.000789,24044.335,65,23894.6892,23894.6892,17775.064,65,1,2961.6494
90,69,0.000559,24041.5204,65,23894.6892,23894.6892,17775.064,65,1,2976.4696
92,69,0.000396,24041.5204,65,23894.6892,23894.6892,17775.064,65,1,2994.4327
94,69,0.000281,24040.3265,65,23894.6892,23894.6892,17775.064,65,1,3027.239
96,69,0.000199,24022.3926,65,23894.6892,23894.6892,17775.064,65,1,3041.2343
98,69,0.000141,24022.3926,65,23894.6892,23894.6892,17775.064,65,1,3041.2564
100,69,0.0001,24022.3926,65,23894.6892,23894.6892,17775.064,65,1,3057.3679
2,68,2126.076218,23893.2716,65,23893.2716,23893.2716,17773.486,65,1,3057.7525
4,68,1506.733362,23893.2716,65,23893.2716,23893.2716,17773.486,65,1,3058.0777
6,68,1067.80999,23893.2716,65,23893.2716,23893.2716,17773.486,65,1,3058.0974
8,68,756.748475,25318.5521,67,23893.2716,23893.2716,17773.486,65,1,3058.7896
10,68,536.301645,25318.5521,67,23893.2716,23893.2716,17773.486,65,1,3059.1633
12,68,380.072725,25318.2233,67,23893.2716,23893.2716,17773.486,65,1,3075.0327
14,68,269.354527,25318.2233,67,23893.2716,23893.2716,17773.486,65,1,3075.4214
16,68,190.889418,25076.033,67,23893.2716,23893.2716,17773.486,65,1,3092.6677
18,68,135.281817,25076.033,67,23893.2716,23893.2716,17773.486,65,1,3092.69
20,68,95.873152,24762.7825,67,23893.2716,23893.2716,17773.486,65,1,3109.3342
22,68,67.944542,24761.7462,67,23893.2716,23893.2716,17773.486,65,1,3124.6838
24,68,48.151759,24761.7462,67,23893.2716,23893.2716,17773.486,65,1,3124.7055
26,68,34.12477,24761.7462,67,23893.2716,23893.2716,17773.486,65,1,3124.7236
28,68,24.183954,24755.8459,67,23893.2716,23893.2716,17773.486,65,1,3158.7447
30,68,17.138976,24754.8558,67,23893.2716,23893.2716,17773.486,65,1,3159.1236
32,68,12.146257,24733.7127,67,23893.2716,23893.2716,17773.486,65,1,3192.3254
34,68,8.607956,24733.7127,67,23893.2716,23893.2716,17773.486,65,1,3210.0753
36,68,6.10039,24733.7127,67,23893.2716,23893.2716,17773.486,65,1,3223.2132
38,68,4.323298,24729.2971,67,23893.2716,23893.2716,17773.486,65,1,3223.8923
40,68,3.063887,24654.8701,67,23893.2716,23893.2716,17773.486,65,1,3253.4325
42,68,2.171352,24654.8701,67,23893.2716,23893.2716,17773.486,65,1,3253.4519
44,68,1.53882,24580.806,67,23893.2716,23893.2716,17773.486,65,1,3282.9619
46,68,1.09055,24567.7375,67,23893.2716,23893.2716,17773.486,65,1,3316.7868
48,68,0.772864,24567.7375,67,23893.2716,23893.2716,17773.486,65,1,3316.8056
50,68,0.547723,24567.7375,67,23893.2716,23893.2716,17773.486,65,1,3348.9413
52,68,0.388167,24567.7375,67,23893.2716,23893.2716,17773.486,65,1,3349.2652
54,68,0.275091,24567.7375,67,23893.2716,23893.2716,17773.486,65,1,3349.2837
56,68,0.194955,24567.7375,67,23893.2716,23893.2716,17773.486,65,1,3365.6837
58,68,0.138163,24567.7375,67,23893.2716,23893.2716,17773.486,65,1,3366.3991
60,68,0.097915,24565.425,67,23893.2716,23893.2716,17773.486,65,1,3397.9712
62,68,0.069391,24565.425,67,23893.2716,23893.2716,17773.486,65,1,3398.3411
64,68,0.049177,24565.425,67,23893.2716,23893.2716,17773.486,65,1,3414.6443
66,68,0.034851,23995.4746,65,23893.2716,23893.2716,17773.486,65,1,3441.9736
68,68,0.024699,23995.4746,65,23893.2716,23893.2716,17773.486,65,1,3458.3049
70,68,0.017504,23995.4746,65,23893.2716,23893.2716,17773.486,65,1,3458.325
72,68,0.012405,23995.4059,65,23893.2716,23893.2716,17773.486,65,1,3473.7715
74,68,0.008791,23995.4059,65,23893.2716,23893.2716,17773.486,65,1,3490.7835
76,68,0.00623,23995.4059,65,23893.2716,23893.2716,17773.486,65,1,3507.4805
78,68,0.004415,23995.4059,65,23893.2716,23893.2716,17773.486,65,1,3508.1678
80,68,0.003129,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3520.0253
82,68,0.002218,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3520.3635
84,68,0.001572,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3549.3444
86,68,0.001114,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3565.3087
88,68,0.000789,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3565.9715
90,68,0.000559,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3566.2909
92,68,0.000396,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3566.6491
94,68,0.000281,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3566.6676
96,68,0.000199,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3567.0097
98,68,0.000141,23946.5573,65,23893.2716,23893.2716,17773.486,65,1,3567.3778
100,68,0.0001,23758.7265,64,23758.7265,23758.7265,17719.7592,64,1,3601.0439
2,67,2126.076218,23758.7265,64,23758.7265,23758.7265,17719.7592,64,1,3601.0715
4,67,1506.733362,24490.5242,66,23758.7265,23758.7265,17719.7592,64,1,3619.1994
6,67,1067.80999,24475.4568,66,23758.7265,23758.7265,17719.7592,64,1,3651.2294
8,67,756.748475,24469.7443,66,23758.7265,23758.7265,17719.7592,64,1,3685.291
10,67,536.301645,24469.7443,66,23758.7265,23758.7265,17719.7592,64,1,3702.8976
12,67,380.072725,24461.2992,66,23758.7265,23758.7265,17719.7592,64,1,3719.6617
14,67,269.354527,24461.2992,66,23758.7265,23758.7265,17719.7592,64,1,3719.6838
16,67,190.889418,24461.2992,66,23758.7265,23758.7265,17719.7592,64,1,3720.0256
18,67,135.281817,24097.7357,65,23758.7265,23758.7265,17719.7592,64,1,3755.0876
20,67,95.873152,24094.9549,65,23758.7265,23758.7265,17719.7592,64,1,3772.388
22,67,67.944542,24094.4616,65,23758.7265,23758.7265,17719.7592,64,1,3772.7667
24,67,48.151759,24094.4616,65,23758.7265,23758.7265,17719.7592,64,1,3773.4866
26,67,34.12477,24094.4616,65,23758.7265,23758.7265,17719.7592,64,1,3774.1409
28,67,24.183954,24094.4616,65,23758.7265,23758.7265,17719.7592,64,1,3774.5017
30,67,17.138976,23823.6656,65,23758.7265,23758.7265,17657.3937,64,2,3810.5666
32,67,12.146257,23797.087,65,23758.7265,23758.7265,17635.6412,64,2,3847.6824
34,67,8.607956,23664.3819,65,23664.3819,23664.3819,17519.1016,64,2,3864.4792
36,67,6.10039,23664.3819,65,23664.3819,23664.3819,17519.1016,64,2,3865.1067
38,67,4.323298,23664.2265,65,23664.2265,23664.2265,17518.9639,64,2,3883.1589
40,67,3.063887,23567.6417,64,23567.6417,23567.6417,17518.9639,64,2,3897.6276
42,67,2.171352,23561.6899,64,23561.6899,23561.6899,17518.9639,64,4,3913.4539
44,67,1.53882,23561.6899,64,23561.6899,23561.6899,17518.9639,64,4,3913.8666
46,67,1.09055,23561.6899,64,23561.6899,23561.6899,17518.9639,64,4,3914.2975
48,67,0.772864,23459.5842,64,23459.5842,23459.5842,17427.5814,64,1,3950.7449
50,67,0.547723,23458.9356,64,23458.9356,23458.9356,17427.0025,64,1,3967.15
52,67,0.388167,23450.9923,64,23450.9923,23450.9923,17427.0025,64,2,3982.6713
54,67,0.275091,23374.7499,64,23374.7499,23374.7499,17342.2573,64,1,3996.9943
56,67,0.194955,23374.7499,64,23374.7499,23374.7499,17342.2573,64,1,3997.6446
58,67,0.138163,23374.7499,64,23374.7499,23374.7499,17342.2573,64,1,3997.918
60,67,0.097915,23374.7499,64,23374.7499,23374.7499,17342.2573,64,3,4029.786
62,67,0.069391,23374.7499,64,23374.7499,23374.7499,17342.2573,64,3,4029.8055
64,67,0.049177,23374.7499,64,23374.7499,23374.7499,17342.2573,64,4,4045.2977
66,67,0.034851,23370.6034,64,23370.6034,23370.6034,17313.544,64,1,4060.0837
68,67,0.024699,23188.0314,63,23188.0314,23188.0314,17234.2561,63,1,4091.1463
70,67,0.017504,23184.3696,63,23184.3696,23184.3696,17231.6866,63,1,4103.861
72,67,0.012405,23184.3696,63,23184.3696,23184.3696,17231.6866,63,2,4119.5861
74,67,0.008791,22989.601,63,22989.601,22989.601,16990.0254,63,1,4131.9587
76,67,0.00623,22941.7797,63,22941.7797,22941.7797,16945.539,63,1,4164.9735
78,67,0.004415,22941.7797,63,22941.7797,22941.7797,16945.539,63,2,4181.0922
80,67,0.003129,22941.7797,63,22941.7797,22941.7797,16945.539,63,2,4181.7238
82,67,0.002218,22920.2957,63,22920.2957,22920.2957,16926.4358,63,1,4213.4898
84,67,0.001572,22920.2957,63,22920.2957,22920.2957,16926.4358,63,1,4213.8289
86,67,0.001114,22920.2957,63,22920.2957,22920.2957,16926.4358,63,2,4230.0652
88,67,0.000789,22920.2957,63,22920.2957,22920.2957,16926.4358,63,3,4245.2396
90,67,0.000559,22920.2957,63,22920.2957,22920.2957,16926.4358,63,3,4245.2589
92,67,0.000396,22920.2957,63,22920.2957,22920.2957,16926.4358,63,4,4245.9595
94,67,0.000281,22920.2957,63,22920.2957,22920.2957,16926.4358,63,6,4279.5311
96,67,0.000199,22920.2957,63,22920.2957,22920.2957,16926.4358,63,6,4280.3608
98,67,0.000141,22920.2957,63,22920.2957,22920.2957,16926.4358,63,6,4294.2883
100,67,0.0001,22920.2957,63,22920.2957,22920.2957,16926.4358,63,7,4313.7099
2,66,2126.076218,22972.1801,63,22920.2957,22920.2957,16926.4358,63,1,4314.2106
4,66,1506.733362,22972.1748,63,22920.2957,22920.2957,16926.4358,63,1,4334.8805
6,66,1067.80999,22930.2204,63,22920.2957,22920.2957,16926.4358,63,1,4374.1572
8,66,756.748475,22930.2204,63,22920.2957,22920.2957,16926.4358,63,1,4392.7023
10,66,536.301645,23757.0035,65,22920.2957,22920.2957,16926.4358,63,1,4411.8366
12,66,380.072725,23817.9745,65,22920.2957,22920.2957,16926.4358,63,1,4412.6877
14,66,269.354527,23817.9745,65,22920.2957,22920.2957,16926.4358,63,1,4413.0473
16,66,190.889418,23817.2066,65,22920.2957,22920.2957,16926.4358,63,1,4430.2282
18,66,135.281817,23809.9518,65,22920.2957,22920.2957,16926.4358,63,1,4431.1652
20,66,95.873152,23809.9518,65,22920.2957,22920.2957,16926.4358,63,1,4431.5411
22,66,67.944542,23809.9518,65,22920.2957,22920.2957,16926.4358,63,1,4432.4038
24,66,48.151759,23809.9518,65,22920.2957,22920.2957,16926.4358,63,1,4432.8502
