iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
460,5,0.000319,1009.7693,5,1009.7693,825.0717,449.8545,4,7,0.4046
470,5,0.000239,1009.7693,5,1009.7693,825.0717,449.8545,4,7,0.4088
480,5,0.000179,1009.7693,5,1009.7693,825.0717,449.8545,4,7,0.4144
490,5,0.000134,1009.7693,5,1009.7693,825.0717,449.8545,4,7,0.4175
500,5,0.0001,1009.7693,5,1009.7693,825.0717,449.8545,4,7,0.4216
10,4,149.626803,1009.7693,5,1009.7693,830.9612,464.0047,4,1,0.4262
20,4,111.9409,1009.7693,5,1009.7693,830.9612,464.0047,4,3,0.4307
30,4,83.746795,1009.7693,5,1009.7693,830.9612,464.0047,4,3,0.4338
40,4,62.653826,1009.7693,5,1009.7693,830.9612,464.0047,4,4,0.4393
50,4,46.873458,1009.7693,5,1009.7693,830.9612,464.0047,4,6,0.4428
60,4,35.067628,1009.7693,5,1009.7693,830.9612,464.0047,4,6,0.4454
70,4,26.235286,1009.7693,5,1009.7693,830.9612,464.0047,4,7,0.4501
80,4,19.62751,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4538
90,4,14.684007,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4569
100,4,10.985605,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.459
110,4,8.218705,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4633
120,4,6.148693,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.469
130,4,4.600046,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.472
140,4,3.441451,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4751
150,4,2.574667,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4789
160,4,1.926196,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4835
170,4,1.441052,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4875
180,4,1.0781,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4911
190,4,0.806564,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4954
200,4,0.603418,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.4985
210,4,0.451437,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5025
220,4,0.337736,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5066
230,4,0.252671,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5087
240,4,0.189032,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5132
250,4,0.141421,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5162
260,4,0.105802,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5197
270,4,0.079154,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5242
280,4,0.059218,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5283
290,4,0.044303,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5319
300,4,0.033145,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5359
310,4,0.024797,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5379
320,4,0.018551,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5416
330,4,0.013879,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5468
340,4,0.010383,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.55
350,4,0.007768,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5525
360,4,0.005812,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5555
370,4,0.004348,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5591
380,4,0.003253,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5632
390,4,0.002433,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5661
400,4,0.001821,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5702
410,4,0.001362,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5753
420,4,0.001019,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5838
430,4,0.000762,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5878
440,4,0.00057,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5928
450,4,0.000427,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5974
460,4,0.000319,1009.7693,5,1009.7693,825.0717,452.3846,4,1,0.5999
470,4,0.000239,885.5522,4,885.5522,825.0717,449.8545,4,1,0.6038
480,4,0.000179,885.5522,4,885.5522,825.0717,449.8545,4,1,0.6073
490,4,0.000134,885.2697,4,885.2697,825.0717,449.8545,4,1,0.6099
500,4,0.0001,884.4141,4,884.4141,825.0717,449.8545,4,1,0.6139
10,3,149.626803,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6174
20,3,111.9409,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6214
30,3,83.746795,884.4141,4,884.4141,884.4141,522.5629,4,1,0.625
40,3,62.653826,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6297
50,3,46.873458,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6332
60,3,35.067628,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6367
70,3,26.235286,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6398
80,3,19.62751,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6443
90,3,14.684007,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6479
100,3,10.985605,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6513
110,3,8.218705,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6553
120,3,6.148693,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6588
130,3,4.600046,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6621
140,3,3.441451,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6646
150,3,2.574667,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6687
160,3,1.926196,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6708
170,3,1.441052,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6733
180,3,1.0781,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6773
190,3,0.806564,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6811
200,3,0.603418,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6851
210,3,0.451437,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6881
220,3,0.337736,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6921
230,3,0.252671,884.4141,4,884.4141,884.4141,522.5629,4,1,0.6956
240,3,0.189032,884.4141,4,884.4141,884.4141,522.5629,4,1,0.699
250,3,0.141421,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7022
260,3,0.105802,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7062
270,3,0.079154,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7088
280,3,0.059218,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7128
290,3,0.044303,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7174
300,3,0.033145,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7205
310,3,0.024797,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7241
320,3,0.018551,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7285
330,3,0.013879,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7321
340,3,0.010383,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7356
350,3,0.007768,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7392
360,3,0.005812,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7433
370,3,0.004348,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7498
380,3,0.003253,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7531
390,3,0.002433,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7568
400,3,0.001821,884.4141,4,884.4141,884.4141,522.5629,4,1,0.76
410,3,0.001362,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7641
420,3,0.001019,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7677
430,3,0.000762,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7707
440,3,0.00057,884.4141,4,884.4141,884.4141,522.5629,4,1,0.774
450,3,0.000427,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7791
460,3,0.000319,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7821
470,3,0.000239,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7857
480,3,0.000179,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7892
490,3,0.000134,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7933
500,3,0.0001,884.4141,4,884.4141,884.4141,522.5629,4,1,0.7966
