iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
8,103,986.041496,46075.806,97,44908.5339,44908.5339,36265.6335,96,1,3525.3769
10,103,694.790693,46627.8382,98,44908.5339,44908.5339,36265.6335,96,1,3527.0461
12,103,489.56774,46472.7286,98,44908.5339,44908.5339,36265.6335,96,1,3578.9544
14,103,344.962266,46190.857,97,44908.5339,44908.5339,36265.6335,96,1,3674.3205
16,103,243.069458,45605.0469,97,44908.5339,44908.5339,36265.6335,96,1,3775.134
18,103,171.273114,45579.4906,97,44908.5339,44908.5339,36265.6335,96,1,3825.3586
20,103,120.683527,45576.4295,97,44908.5339,44908.5339,36265.6335,96,1,3877.3109
22,103,85.036777,45576.4295,97,44908.5339,44908.5339,36265.6335,96,1,3926.657
24,103,59.919143,45576.4295,97,44908.5339,44908.5339,36265.6335,96,1,3974.8969
26,103,42.220599,45576.4295,97,44908.5339,44908.5339,36265.6335,96,1,3975.7086
28,103,29.749741,45576.4295,97,44908.5339,44908.5339,36265.6335,96,1,3976.589
30,103,20.962448,45576.4295,97,44908.5339,44908.5339,36265.6335,96,1,4026.1621
32,103,14.77069,45576.4295,97,44908.5339,44908.5339,36265.6335,96,1,4123.667
34,103,10.407816,45101.0675,96,44908.5339,44908.5339,36265.6335,96,1,4125.2835
36,103,7.33362,44609.4352,96,44609.4352,44609.4352,35890.5675,96,1,4172.6327
38,103,5.167461,44609.4352,96,44609.4352,44609.4352,35890.5675,96,1,4174.229
40,103,3.641128,44609.4352,96,44609.4352,44609.4352,35890.5675,96,1,4174.2671
42,103,2.565635,44609.4352,96,44609.4352,44609.4352,35890.5675,95,2,4175.0723
44,103,1.807813,44544.318,96,44544.318,44544.318,35837.8946,95,2,4266.9385
46,103,1.273833,44464.8866,96,44464.8866,44464.8866,35681.5684,95,2,4309.281
48,103,0.897576,43784.4672,93,43784.4672,43784.4672,35317.4637,93,1,4348.1691
50,103,0.632456,43768.9583,93,43768.9583,43768.9583,35297.9724,93,1,4393.4426
52,103,0.445645,43765.8673,93,43765.8673,43765.8673,35296.7148,93,1,4440.7406
54,103,0.314013,43720.8958,93,43720.8958,43720.8958,35252.2931,93,1,4488.7107
56,103,0.221262,43667.4305,93,43667.4305,43667.4305,35204.8422,93,1,4534.5953
58,103,0.155907,43667.4305,93,43667.4305,43667.4305,35204.8422,93,1,4575.8627
60,103,0.109856,43667.4305,93,43667.4305,43667.4305,35204.8422,93,1,4656.987
62,103,0.077407,43663.5479,93,43663.5479,43663.5479,35199.3639,93,1,4658.414
64,103,0.054543,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4704.751
66,103,0.038433,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4705.482
68,103,0.027081,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4749.5869
70,103,0.019082,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4750.2761
72,103,0.013445,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4750.312
74,103,0.009474,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4751.0773
76,103,0.006676,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4751.1222
78,103,0.004704,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4751.9101
80,103,0.003314,43639.5054,93,43639.5054,43639.5054,35163.1276,93,1,4753.3733
82,103,0.002335,43424.3699,93,43424.3699,43424.3699,34932.6539,93,1,4797.4377
84,103,0.001646,43424.3699,93,43424.3699,43424.3699,34932.6539,93,1,4835.0534
86,103,0.00116,43417.7772,93,43417.7772,43417.7772,34932.6539,93,2,4920.6254
88,103,0.000817,43417.7772,93,43417.7772,43417.7772,34932.6539,93,2,4920.6581
90,103,0.000576,43405.4044,93,43405.4044,43405.4044,34932.6539,93,2,4966.2534
92,103,0.000406,43392.6865,93,43392.6865,43392.6865,34897.3035,92,2,5047.2649
94,103,0.000286,43320.3296,93,43320.3296,43320.3296,34774.0451,92,2,5090.2282
96,103,0.000201,43320.3296,93,43320.3296,43320.3296,34774.0451,92,2,5133.2004
98,103,0.000142,43320.3296,93,43320.3296,43320.3296,34774.0451,92,2,5133.8941
100,103,0.0001,43320.3296,93,43320.3296,43320.3296,34774.0451,92,2,5134.6037
2,102,2818.504883,43320.3296,93,43320.3296,43320.3296,34774.0451,93,1,5134.6442
4,102,1985.992443,44960.0219,95,43320.3296,43320.3296,34774.0451,93,1,5136.0382
6,102,1399.38235,44960.0219,95,43320.3296,43320.3296,34774.0451,93,1,5136.6504
8,102,986.041496,44953.4929,95,43320.3296,43320.3296,34774.0451,93,1,5138.0584
10,102,694.790693,44817.2525,95,43320.3296,43320.3296,34774.0451,93,1,5225.9085
12,102,489.56774,45130.3024,95,43320.3296,43320.3296,34774.0451,93,1,5270.1219
14,102,344.962266,46004.1897,97,43320.3296,43320.3296,34774.0451,93,1,5270.8629
16,102,243.069458,45838.0836,96,43320.3296,43320.3296,34774.0451,93,1,5358.1501
18,102,171.273114,45838.0836,96,43320.3296,43320.3296,34774.0451,93,1,5402.8215
20,102,120.683527,45838.0836,96,43320.3296,43320.3296,34774.0451,93,1,5403.5505
22,102,85.036777,45634.0767,96,43320.3296,43320.3296,34774.0451,93,1,5405.0099
24,102,59.919143,45634.0767,96,43320.3296,43320.3296,34774.0451,93,1,5446.8402
26,102,42.220599,45634.0767,96,43320.3296,43320.3296,34774.0451,93,1,5488.0293
28,102,29.749741,45213.8918,96,43320.3296,43320.3296,34774.0451,93,1,5528.6502
30,102,20.962448,45207.7204,96,43320.3296,43320.3296,34774.0451,93,1,5614.4598
32,102,14.77069,45207.7204,96,43320.3296,43320.3296,34774.0451,93,1,5655.5118
34,102,10.407816,45131.1559,96,43320.3296,43320.3296,34774.0451,93,1,5700.1136
36,102,7.33362,45131.1559,96,43320.3296,43320.3296,34774.0451,93,1,5739.2559
38,102,5.167461,45131.1559,96,43320.3296,43320.3296,34774.0451,93,1,5784.8755
40,102,3.641128,45131.1559,96,43320.3296,43320.3296,34774.0451,93,1,5822.2631
42,102,2.565635,45131.1559,96,43320.3296,43320.3296,34774.0451,93,1,5862.0942
44,102,1.807813,45131.1559,96,43320.3296,43320.3296,34774.0451,93,1,5904.3082
46,102,1.273833,45131.1559,96,43320.3296,43320.3296,34774.0451,93,1,5904.3433
48,102,0.897576,45125.6745,96,43320.3296,43320.3296,34774.0451,93,1,5949.1294
50,102,0.632456,45125.6745,96,43320.3296,43320.3296,34774.0451,93,1,5994.4532
52,102,0.445645,44956.8164,96,43320.3296,43320.3296,34774.0451,93,1,6079.3661
54,102,0.314013,44956.8164,96,43320.3296,43320.3296,34774.0451,93,1,6080.122
56,102,0.221262,44956.8164,96,43320.3296,43320.3296,34774.0451,93,1,6166.6153
58,102,0.155907,44956.8164,96,43320.3296,43320.3296,34774.0451,93,1,6166.6447
60,102,0.109856,44842.7596,96,43320.3296,43320.3296,34774.0451,93,1,6209.0503
62,102,0.077407,44842.7596,96,43320.3296,43320.3296,34774.0451,93,1,6209.078
64,102,0.054543,44842.7596,96,43320.3296,43320.3296,34774.0451,93,1,6251.6515
66,102,0.038433,44632.999,95,43320.3296,43320.3296,34774.0451,93,1,6252.395
68,102,0.027081,44433.8783,95,43320.3296,43320.3296,34774.0451,93,1,6293.7441
70,102,0.019082,44433.8783,95,43320.3296,43320.3296,34774.0451,93,1,6336.2215
72,102,0.013445,44096.4071,95,43320.3296,43320.3296,34774.0451,93,1,6379.3501
74,102,0.009474,44096.4071,95,43320.3296,43320.3296,34774.0451,93,1,6422.5035
76,102,0.006676,44005.9689,95,43320.3296,43320.3296,34774.0451,93,1,6508.3938
78,102,0.004704,44005.9689,95,43320.3296,43320.3296,34774.0451,93,1,6551.9153
80,102,0.003314,43247.1937,93,43247.1937,43247.1937,34719.6025,93,1,6552.6634
82,102,0.002335,43247.1937,93,43247.1937,43247.1937,34719.6025,93,1,6552.6988
84,102,0.001646,43247.1937,93,43247.1937,43247.1937,34719.6025,93,1,6596.9536
86,102,0.00116,43247.1937,93,43247.1937,43247.1937,34719.6025,93,1,6638.0709
88,102,0.000817,43166.5775,93,43166.5775,43166.5775,34611.6923,93,1,6681.455
90,102,0.000576,43166.5775,93,43166.5775,43166.5775,34611.6923,93,1,6720.66
92,102,0.000406,42366.4533,91,42366.4533,42366.4533,33923.6104,91,1,6802.079
94,102,0.000286,42366.4533,91,42366.4533,42366.4533,33923.6104,91,1,6802.8101
96,102,0.000201,42366.4533,91,42366.4533,42366.4533,33923.6104,91,1,6847.1441
98,102,0.000142,42251.9209,91,42251.9209,42251.9209,33824.4431,91,1,6888.7217
100,102,0.0001,42251.9209,91,42251.9209,42251.9209,33824.4431,91,1,6889.4432
2,101,2818.504883,42251.9209,91,42251.9209,42251.9209,33824.4431,91,1,6929.5881
4,101,1985.992443,43385.8641,93,42251.9209,42251.9209,33824.4431,91,1,6930.3059
6,101,1399.38235,43380.9757,93,42251.9209,42251.9209,33824.4431,91,1,6975.456
8,101,986.041496,43380.9757,93,42251.9209,42251.9209,33824.4431,91,1,6975.4878
10,101,694.790693,42948.3258,93,42251.9209,42251.9209,33824.4431,91,1,7011.4151
12,101,489.56774,42948.3258,93,42251.9209,42251.9209,33824.4431,91,1,7012.0511
14,101,344.962266,42945.8806,93,42251.9209,42251.9209,33824.4431,91,1,7057.1535
16,101,243.069458,42897.4893,93,42251.9209,42251.9209,33824.4431,91,1,7100.4096
18,101,171.273114,42897.4893,93,42251.9209,42251.9209,33824.4431,91,1,7141.6941
20,101,120.683527,42862.1068,93,42251.9209,42251.9209,33824.4431,91,1,7183.9583
22,101,85.036777,42929.8944,93,42251.9209,42251.9209,33824.4431,91,1,7185.344
24,101,59.919143,42929.8944,93,42251.9209,42251.9209,33824.4431,91,1,7226.8801
26,101,42.220599,42810.0673,93,42251.9209,42251.9209,33824.4431,91,1,7268.5016
28,101,29.749741,42810.0673,93,42251.9209,42251.9209,33824.4431,91,1,7343.7818
30,101,20.962448,42810.0673,93,42251.9209,42251.9209,33824.4431,91,1,7344.5061
32,101,14.77069,42810.0673,93,42251.9209,42251.9209,33824.4431,91,1,7345.8404
34,101,10.407816,42810.0673,93,42251.9209,42251.9209,33824.4431,91,1,7427.8405
36,101,7.33362,42810.0673,93,42251.9209,42251.9209,33824.4431,91,1,7466.2151
38,101,5.167461,42810.0673,93,42251.9209,42251.9209,33824.4431,91,1,7466.944
40,101,3.641128,42805.5407,93,42251.9209,42251.9209,33824.4431,91,1,7508.4905
42,101,2.565635,42217.899,91,42217.899,42217.899,33824.4431,91,2,7544.7558
44,101,1.807813,42217.899,91,42217.899,42217.899,33824.4431,90,3,7545.4535
46,101,1.273833,42217.899,91,42217.899,42217.899,33824.4431,90,3,7546.8756
48,101,0.897576,41722.2483,91,41722.2483,41722.2483,33433.9056,90,2,7630.594
50,101,0.632456,41648.9881,91,41648.9881,41648.9881,33356.5678,90,2,7672.0516
52,101,0.445645,41648.9881,91,41648.9881,41648.9881,33356.5678,90,2,7705.6194
54,101,0.314013,41648.9881,91,41648.9881,41648.9881,33356.5678,90,2,7706.3534
56,101,0.221262,41145.6545,91,41145.6545,41145.6545,32777.2219,90,2,7788.5504
58,101,0.155907,41145.6545,91,41145.6545,41145.6545,32777.2219,90,2,7789.9777
60,101,0.109856,40665.4824,89,40665.4824,40665.4824,32416.7762,89,1,7825.4746
62,101,0.077407,40665.4824,89,40665.4824,40665.4824,32416.7762,89,1,7859.7152
64,101,0.054543,40665.4824,89,40665.4824,40665.4824,32416.7762,89,1,7900.975
66,101,0.038433,40665.4824,89,40665.4824,40665.4824,32416.7762,89,2,7941.0786
68,101,0.027081,40665.4824,89,40665.4824,40665.4824,32416.7762,89,2,7941.7791
70,101,0.019082,40552.0638,89,40552.0638,40552.0638,32290.9761,89,1,7981.3812
72,101,0.013445,40547.0648,89,40547.0648,40547.0648,32290.7255,89,1,8062.6896
74,101,0.009474,40547.0648,89,40547.0648,40547.0648,32290.7255,89,1,8103.022
76,101,0.006676,40543.9155,89,40543.9155,40543.9155,32290.7255,89,3,8185.3403
78,101,0.004704,40543.9155,89,40543.9155,40543.9155,32290.7255,89,4,8266.7824
80,101,0.003314,40543.9155,89,40543.9155,40543.9155,32290.7255,89,4,8306.6878
82,101,0.002335,40541.3896,89,40541.3896,40541.3896,32290.7255,89,3,8387.3861
84,101,0.001646,40541.3896,89,40541.3896,40541.3896,32290.7255,89,3,8427.7746
86,101,0.00116,40541.3896,89,40541.3896,40541.3896,32290.7255,89,3,8470.3599
88,101,0.000817,40541.3896,89,40541.3896,40541.3896,32290.7255,89,3,8470.3896
90,101,0.000576,40541.3896,89,40541.3896,40541.3896,32290.7255,89,3,8550.9906
92,101,0.000406,40541.3896,89,40541.3896,40541.3896,32290.7255,89,3,8592.1583
94,101,0.000286,40537.1554,89,40537.1554,40537.1554,32290.7255,89,3,8632.8194
96,101,0.000201,40537.1554,89,40537.1554,40537.1554,32290.7255,89,3,8673.4
98,101,0.000142,40537.1554,89,40537.1554,40537.1554,32290.7255,89,3,8673.4292
100,101,0.0001,40193.8812,88,40193.8812,40193.8812,32025.9138,88,1,8674.7885
2,100,2818.504883,39852.8669,88,39852.8669,39852.8669,31627.0938,88,1,8711.0559
4,100,1985.992443,39852.8669,88,39852.8669,39852.8669,31627.0938,88,1,8711.7336
6,100,1399.38235,40174.9057,88,39852.8669,39852.8669,31627.0938,88,1,8712.9697
8,100,986.041496,40174.9057,88,39852.8669,39852.8669,31627.0938,88,1,8713.0035
10,100,694.790693,40174.9057,88,39852.8669,39852.8669,31627.0938,88,1,8713.5836
12,100,489.56774,40174.9057,88,39852.8669,39852.8669,31627.0938,88,1,8714.1585
14,100,344.962266,40174.9057,88,39852.8669,39852.8669,31627.0938,88,1,8714.1906
16,100,243.069458,40174.9057,88,39852.8669,39852.8669,31627.0938,88,1,8714.8508
18,100,171.273114,40174.9057,88,39852.8669,39852.8669,31627.0938,88,1,8791.906
20,100,120.683527,40174.9057,88,39852.8669,39852.8669,31627.0938,88,1,8792.4941
22,100,85.036777,40172.9273,88,39852.8669,39852.8669,31627.0938,88,1,8833.6439
24,100,59.919143,40172.9273,88,39852.8669,39852.8669,31627.0938,88,1,8834.2441
26,100,42.220599,40172.9273,88,39852.8669,39852.8669,31627.0938,88,1,8835.5759
28,100,29.749741,40145.3245,88,39852.8669,39852.8669,31627.0938,88,1,8913.8693
30,100,20.962448,40131.8159,88,39852.8669,39852.8669,31627.0938,87,2,8954.1695
32,100,14.77069,40131.8159,88,39852.8669,39852.8669,31627.0938,87,2,8994.8321
34,100,10.407816,40131.8159,88,39852.8669,39852.8669,31627.0938,87,2,9037.4059
36,100,7.33362,40131.8159,88,39852.8669,39852.8669,31627.0938,87,2,9076.7598
38,100,5.167461,40131.8159,88,39852.8669,39852.8669,31627.0938,87,2,9076.7903
40,100,3.641128,39963.4232,87,39852.8669,39852.8669,31627.0938,87,2,9117.4632
42,100,2.565635,39963.4232,87,39852.8669,39852.8669,31627.0938,87,2,9118.678
44,100,1.807813,39963.4232,87,39852.8669,39852.8669,31627.0938,87,2,9119.363
46,100,1.273833,39963.4232,87,39852.8669,39852.8669,31627.0938,87,2,9120.6907
48,100,0.897576,39858.216,87,39852.8669,39852.8669,31627.0938,87,3,9200.3638
50,100,0.632456,39858.216,87,39852.8669,39852.8669,31627.0938,87,3,9201.0413
52,100,0.445645,39842.5031,87,39842.5031,39842.5031,31627.0938,87,2,9242.0132
54,100,0.314013,39842.5031,87,39842.5031,39842.5031,31627.0938,87,2,9243.3278
56,100,0.221262,39770.896,87,39770.896,39770.896,31627.0938,87,2,9320.3779
58,100,0.155907,39706.9219,87,39706.9219,39706.9219,31577.0389,87,1,9363.2258
60,100,0.109856,39315.9256,86,39315.9256,39315.9256,31262.3137,86,1,9398.7781
62,100,0.077407,39315.9256,86,39315.9256,39315.9256,31262.3137,86,1,9398.8106
64,100,0.054543,39315.9256,86,39315.9256,39315.9256,31262.3137,86,1,9437.9081
66,100,0.038433,39015.1002,86,39015.1002,39015.1002,30895.3193,86,1,9466.9488
68,100,0.027081,39015.1002,86,39015.1002,39015.1002,30895.3193,86,1,9467.6443
70,100,0.019082,39015.1002,86,39015.1002,39015.1002,30895.3193,86,2,9510.1151
72,100,0.013445,39015.1002,86,39015.1002,39015.1002,30895.3193,86,2,9549.7381
74,100,0.009474,39015.1002,86,39015.1002,39015.1002,30895.3193,86,2,9549.7711
76,100,0.006676,39015.1002,86,39015.1002,39015.1002,30895.3193,86,2,9590.6127
78,100,0.004704,39001.6173,86,39001.6173,39001.6173,30883.3319,86,1,9629.0532
80,100,0.003314,39001.6173,86,39001.6173,39001.6173,30883.3319,86,1,9668.4048
82,100,0.002335,38986.9458,86,38986.9458,38986.9458,30868.291,86,1,9669.0881
84,100,0.001646,38986.9458,86,38986.9458,38986.9458,30868.291,86,1,9669.7561
86,100,0.00116,38986.9458,86,38986.9458,38986.9458,30868.291,86,1,9670.4213
88,100,0.000817,38986.9458,86,38986.9458,38986.9458,30868.291,86,2,9742.0534
90,100,0.000576,38959.4601,86,38959.4601,38959.4601,30845.8431,86,1,9781.9059
92,100,0.000406,38959.4601,86,38959.4601,38959.4601,30845.8431,86,2,9864.3297
94,100,0.000286,38959.4601,86,38959.4601,38959.4601,30845.8431,86,2,9864.8502
96,100,0.000201,38959.4601,86,38959.4601,38959.4601,30845.8431,86,2,9942.9759
98,100,0.000142,38959.4601,86,38959.4601,38959.4601,30845.8431,86,2,9943.6695
100,100,0.0001,38959.4601,86,38959.4601,38959.4601,30845.8431,86,2,9944.3407
2,99,2818.504883,39378.4289,87,38959.4601,38959.4601,30845.8431,86,1,9945.0034
4,99,1985.992443,39378.4289,87,38959.4601,38959.4601,30845.8431,86,1,10024.1278
6,99,1399.38235,39378.4289,87,38959.4601,38959.4601,30845.8431,86,1,10062.9581
8,99,986.041496,39381.5154,87,38959.4601,38959.4601,30845.8431,86,1,10063.6083
10,99,694.790693,39268.7695,86,38959.4601,38959.4601,30845.8431,86,1,10064.2905
12,99,489.56774,39261.8185,86,38959.4601,38959.4601,30845.8431,86,1,10145.5095
14,99,344.962266,39261.8185,86,38959.4601,38959.4601,30845.8431,86,1,10146.2179
16,99,243.069458,38986.1874,85,38959.4601,38959.4601,30845.8431,85,2,10189.9939
18,99,171.273114,38986.1874,85,38959.4601,38959.4601,30845.8431,85,2,10190.0271
20,99,120.683527,38978.2669,85,38959.4601,38959.4601,30845.8431,85,3,10231.4404
22,99,85.036777,38977.0162,85,38959.4601,38959.4601,30845.8431,85,3,10270.4333
24,99,59.919143,38650.7071,85,38650.7071,38650.7071,30655.9365,85,1,10343.2854
26,99,42.220599,38650.6872,85,38650.6872,38650.6872,30655.8983,85,1,10383.646
28,99,29.749741,38650.6872,85,38650.6872,38650.6872,30655.8983,85,1,10383.6781
30,99,20.962448,38650.6872,85,38650.6872,38650.6872,30655.8983,85,1,10385.0061
32,99,14.77069,38649.837,85,38649.837,38649.837,30655.1225,85,1,10427.3904
34,99,10.407816,38649.5639,85,38649.5639,38649.5639,30620.6107,85,1,10469.2469
36,99,7.33362,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10511.1244
38,99,5.167461,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10550.6777
40,99,3.641128,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10632.1535
42,99,2.565635,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10632.8099
44,99,1.807813,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10673.6779
46,99,1.273833,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10674.9778
48,99,0.897576,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10675.5193
50,99,0.632456,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10716.3517
52,99,0.445645,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10716.378
54,99,0.314013,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10716.4128
56,99,0.221262,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10759.7745
58,99,0.155907,38649.5653,85,38649.5639,38649.5639,30620.6107,85,1,10801.6381
60,99,0.109856,38649.6498,85,38649.5639,38649.5639,30620.6107,85,1,10842.5109
62,99,0.077407,38649.6498,85,38649.5639,38649.5639,30620.6107,85,1,10885.3668
64,99,0.054543,38649.6498,85,38649.5639,38649.5639,30620.6107,85,1,10886.5718
66,99,0.038433,38496.2541,85,38496.2541,38496.2541,30485.1397,85,1,10918.3533
68,99,0.027081,38496.2541,85,38496.2541,38496.2541,30485.1397,85,2,10961.3881
70,99,0.019082,38496.2541,85,38496.2541,38496.2541,30485.1397,85,2,11043.1819
72,99,0.013445,38496.2541,85,38496.2541,38496.2541,30485.1397,85,2,11044.366
74,99,0.009474,38496.2541,85,38496.2541,38496.2541,30481.6847,85,3,11045.0453
76,99,0.006676,38496.2541,85,38496.2541,38496.2541,30481.6847,85,3,11046.3785
78,99,0.004704,38496.2541,85,38496.2541,38496.2541,30481.6847,85,3,11046.4099
80,99,0.003314,38496.2541,85,38496.2541,38496.2541,30481.6847,85,3,11047.7379
82,99,0.002335,38496.2541,85,38496.2541,38496.2541,30481.6847,85,3,11049.0685
84,99,0.001646,38496.2541,85,38496.2541,38496.2541,30481.6847,85,3,11086.916
86,99,0.00116,38496.2541,85,38496.2541,38496.2541,30474.9583,85,3,11087.5706
88,99,0.000817,38496.2541,85,38496.2541,38496.2541,30474.9583,85,4,11168.8788
90,99,0.000576,38496.2541,85,38496.2541,38496.2541,30474.9583,85,4,11168.9159
92,99,0.000406,38496.2541,85,38496.2541,38496.2541,30474.9583,85,5,11213.1238
94,99,0.000286,38496.2541,85,38496.2541,38496.2541,30474.9583,85,5,11247.1598
96,99,0.000201,38496.1697,85,38496.1697,38496.1697,30474.9583,85,2,11290.3245
98,99,0.000142,38496.1697,85,38496.1697,38496.1697,30474.9583,85,2,11290.9755
100,99,0.0001,38493.0487,85,38493.0487,38493.0487,30474.9583,85,2,11375.9001
2,98,2818.504883,38493.0487,85,38493.0487,38493.0487,30482.2775,85,1,11375.9405
4,98,1985.992443,38677.915,85,38493.0487,38493.0487,30482.2775,85,1,11376.6096
6,98,1399.38235,39685.9814,87,38493.0487,38493.0487,30482.2775,85,1,11377.2841
8,98,986.041496,39679.2676,87,38493.0487,38493.0487,30482.2775,85,1,11420.2358
10,98,694.790693,39679.2676,87,38493.0487,38493.0487,30482.2775,85,1,11452.028
12,98,489.56774,39673.5324,87,38493.0487,38493.0487,30482.2775,85,1,11496.7598
14,98,344.962266,39973.0961,87,38493.0487,38493.0487,30482.2775,85,1,11539.1061
16,98,243.069458,39973.0961,87,38493.0487,38493.0487,30482.2775,85,1,11539.134
18,98,171.273114,39973.0961,87,38493.0487,38493.0487,30482.2775,85,1,11579.1168
