iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
130,26,6.209687,3347.8794,17,3347.8794,3167.6556,1689.2358,16,2,12.1428
140,26,4.608157,3347.8794,17,3347.8794,3167.6556,1689.2358,16,2,12.2346
150,26,3.419675,3347.8794,17,3347.8794,3167.6556,1689.2358,16,2,12.3296
160,26,2.537713,3347.8794,17,3347.8794,3167.6556,1689.2358,16,2,12.4154
170,26,1.883216,3347.8794,17,3347.8794,3167.6556,1689.2358,16,2,12.5288
180,26,1.397519,3347.8794,17,3347.8794,3167.6556,1689.2358,16,2,12.6133
190,26,1.037087,3347.8794,17,3347.8794,3167.6556,1689.2358,16,2,12.6363
200,26,0.769614,3347.8794,17,3347.8794,3166.7486,1689.2358,16,3,12.7114
210,26,0.571124,3347.8794,17,3347.8794,2961.1763,1562.5706,15,1,12.8068
220,26,0.423826,3347.8794,17,3347.8794,2961.1763,1562.5706,15,1,12.8765
230,26,0.314518,3347.8794,17,3347.8794,2961.1763,1562.5706,15,1,12.997
240,26,0.233401,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.0764
250,26,0.173205,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.1714
260,26,0.128534,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.2773
270,26,0.095384,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.337
280,26,0.070784,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.4194
290,26,0.052528,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.5518
300,26,0.038981,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.6138
310,26,0.028927,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.6669
320,26,0.021467,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.7638
330,26,0.01593,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.8782
340,26,0.011822,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,13.9837
350,26,0.008773,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,14.0507
360,26,0.00651,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,14.1607
370,26,0.004831,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.213
380,26,0.003585,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.3141
390,26,0.002661,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.3499
400,26,0.001974,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.4444
410,26,0.001465,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.5131
420,26,0.001087,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.6178
430,26,0.000807,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.7045
440,26,0.000599,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.7729
450,26,0.000444,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.8211
460,26,0.00033,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.8881
470,26,0.000245,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,14.9788
480,26,0.000182,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,15.0722
490,26,0.000135,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,15.16
500,26,0.0001,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,15.2263
10,25,222.62751,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,15.3235
20,25,165.210028,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,15.4181
