iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
330,12,0.013879,2405.2643,12,2405.2643,2198.7872,1200.6353,11,3,2.1074
340,12,0.010383,2405.2643,12,2405.2643,2001.5928,1098.993,10,1,2.1338
350,12,0.007768,2405.2643,12,2405.2643,2001.5928,1098.993,10,1,2.1653
360,12,0.005812,2405.2643,12,2405.2643,2001.5928,1098.993,10,1,2.2092
370,12,0.004348,2405.2643,12,2405.2643,2001.5928,1098.993,10,1,2.2431
380,12,0.003253,2405.2643,12,2405.2643,2001.5928,1098.993,10,2,2.263
390,12,0.002433,2405.2643,12,2405.2643,2001.5928,1098.993,10,2,2.2913
400,12,0.001821,2405.2643,12,2405.2643,2001.5928,1098.993,10,2,2.3143
410,12,0.001362,2405.2643,12,2405.2643,2001.5928,1098.993,10,2,2.3389
420,12,0.001019,2405.2643,12,2405.2643,2001.5928,1098.993,10,2,2.3773
430,12,0.000762,2405.2643,12,2405.2643,2001.5928,1098.993,10,4,2.4056
440,12,0.00057,2405.2643,12,2405.2643,2001.5928,1098.993,10,4,2.4486
450,12,0.000427,2405.2643,12,2405.2643,2001.5928,1098.993,10,5,2.4834
460,12,0.000319,2405.2643,12,2405.2643,2001.5928,1098.993,10,5,2.5101
470,12,0.000239,2405.2643,12,2405.2643,2001.5928,1098.993,10,5,2.5418
480,12,0.000179,2405.2643,12,2405.2643,2001.5928,1098.993,10,5,2.5727
490,12,0.000134,2405.2643,12,2405.2643,2001.5928,1098.993,10,5,2.6081
500,12,0.0001,2405.2643,12,2405.2643,2001.5928,1098.993,10,5,2.6406
10,11,149.626803,2405.2643,12,2405.2643,2198.7872,1206.9263,11,1,2.657
20,11,111.9409,2405.2643,12,2405.2643,2198.7872,1206.9263,11,1,2.6847
30,11,83.746795,2405.2643,12,2405.2643,2198.7872,1206.9263,11,1,2.7128
40,11,62.653826,2405.2643,12,2405.2643,2198.7872,1206.9263,11,1,2.74
50,11,46.873458,2405.2643,12,2405.2643,2198.7872,1206.9263,11,1,2.7786
60,11,35.067628,2405.2643,12,2405.2643,2198.7872,1206.9263,11,2,2.8004
70,11,26.235286,2405.2643,12,2405.2643,2198.7872,1206.9263,11,2,2.8188
80,11,19.62751,2405.2643,12,2405.2643,2198.7872,1206.9263,11,2,2.8526
90,11,14.684007,2405.2643,12,2405.2643,2198.7872,1206.9263,11,2,2.8838
100,11,10.985605,2405.2643,12,2405.2643,2198.7872,1206.9263,11,4,2.9035
110,11,8.218705,2405.2643,12,2405.2643,2198.7872,1206.9263,11,5,2.93
120,11,6.148693,2405.2643,12,2405.2643,2198.7872,1206.9263,11,5,2.9594
130,11,4.600046,2405.2643,12,2405.2643,2198.7872,1206.9263,11,5,2.9899
140,11,3.441451,2405.2643,12,2405.2643,2198.7872,1206.9263,11,6,3.0178
150,11,2.574667,2405.2643,12,2405.2643,2198.7872,1206.9263,11,6,3.0465
160,11,1.926196,2405.2643,12,2405.2643,2198.7872,1206.9263,11,6,3.0823
170,11,1.441052,2405.2643,12,2405.2643,2198.7872,1206.9263,11,6,3.1128
180,11,1.0781,2405.2643,12,2405.2643,2198.7872,1206.9263,11,6,3.1346
190,11,0.806564,2405.2643,12,2405.2643,2198.7872,1206.9263,11,6,3.1718
200,11,0.603418,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.1979
210,11,0.451437,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.2314
220,11,0.337736,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.2714
230,11,0.252671,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.3122
240,11,0.189032,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.3394
250,11,0.141421,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.3765
260,11,0.105802,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.3922
270,11,0.079154,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.426
280,11,0.059218,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.4527
290,11,0.044303,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.4796
300,11,0.033145,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.5028
310,11,0.024797,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.5507
320,11,0.018551,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.5649
330,11,0.013879,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.5883
340,11,0.010383,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.6163
350,11,0.007768,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.6547
360,11,0.005812,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.6857
370,11,0.004348,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.7199
380,11,0.003253,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.7569
390,11,0.002433,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.7883
400,11,0.001821,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.8173
410,11,0.001362,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.842
420,11,0.001019,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.8645
430,11,0.000762,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.8817
440,11,0.00057,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.9212
450,11,0.000427,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,3.9701
460,11,0.000319,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,4.0214
470,11,0.000239,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,4.0676
480,11,0.000179,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,4.0959
490,11,0.000134,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,4.1117
500,11,0.0001,2405.2643,12,2405.2643,2187.846,1194.7574,11,1,4.1539
