iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
78,24,0.003467,5822.0407,23,5822.0407,5822.0407,3666.0775,23,1,41.2849
80,24,0.002512,5822.0407,23,5822.0407,5822.0407,3666.0775,23,2,42.0339
82,24,0.00182,5822.0407,23,5822.0407,5822.0407,3666.0775,23,3,42.7981
84,24,0.001318,5822.0407,23,5822.0407,5822.0407,3666.0775,23,4,43.56
86,24,0.000955,5822.0407,23,5822.0407,5822.0407,3666.0775,23,5,44.2222
88,24,0.000692,5822.0407,23,5822.0407,5822.0407,3666.0775,23,6,44.9622
90,24,0.000501,5822.0407,23,5822.0407,5822.0407,3666.0775,23,6,44.9655
92,24,0.000363,5822.0407,23,5822.0407,5822.0407,3666.0775,23,7,45.7592
94,24,0.000263,5822.0407,23,5822.0407,5822.0407,3666.0775,23,8,46.5465
96,24,0.000191,5822.0407,23,5822.0407,5822.0407,3666.0775,23,8,46.6341
98,24,0.000138,5822.0407,23,5822.0407,5822.0407,3666.0775,23,8,46.6403
100,24,0.0001,5822.0407,23,5822.0407,5822.0407,3666.0775,23,9,47.2672
2,23,724.43596,5974.0879,23,5822.0407,5822.0407,3666.0775,23,1,47.3184
4,23,524.80746,5974.0879,23,5822.0407,5822.0407,3666.0775,23,1,47.3722
6,23,380.189396,5974.0879,23,5822.0407,5822.0407,3666.0775,23,1,48.1004
8,23,275.42287,5979.607,23,5822.0407,5822.0407,3666.0775,23,1,48.1501
10,23,199.526231,5954.039,23,5822.0407,5822.0407,3666.0775,23,1,48.8338
12,23,144.543977,5954.039,23,5822.0407,5822.0407,3666.0775,23,1,49.5142
14,23,104.712855,5949.6564,23,5822.0407,5822.0407,3666.0775,23,1,50.939
16,23,75.857758,5796.2392,23,5796.2392,5796.2392,3613.6045,23,2,52.4316
18,23,54.954087,5796.2392,23,5796.2392,5796.2392,3613.6045,23,2,52.4339
20,23,39.810717,5796.2392,23,5796.2392,5796.2392,3613.6045,23,2,52.4842
22,23,28.840315,5590.0949,22,5590.0949,5590.0949,3507.7675,22,2,53.288
24,23,20.892961,5590.0949,22,5590.0949,5590.0949,3507.7675,22,4,54.782
26,23,15.135612,5590.0949,22,5590.0949,5590.0949,3507.7675,22,5,55.566
28,23,10.964782,5590.0949,22,5590.0949,5590.0949,3507.7675,22,6,56.3063
30,23,7.943282,5589.7706,22,5589.7706,5589.7706,3507.4799,22,2,57.0577
32,23,5.754399,5589.7706,22,5589.7706,5589.7706,3507.4799,22,4,58.5963
34,23,4.168694,5589.7706,22,5589.7706,5589.7706,3507.4799,22,4,58.5999
36,23,3.019952,5589.7706,22,5589.7706,5589.7706,3507.4799,22,5,58.6502
38,23,2.187762,5589.7706,22,5589.7706,5589.7706,3507.4799,22,6,59.416
40,23,1.584893,5589.7706,22,5589.7706,5589.7706,3507.4799,22,7,60.1721
42,23,1.148154,5589.7706,22,5589.7706,5589.7706,3507.4799,22,7,60.1774
44,23,0.831764,5589.7706,22,5589.7706,5589.7706,3507.4799,22,7,60.2256
46,23,0.60256,5589.7706,22,5589.7706,5589.7706,3507.4799,22,8,60.2755
48,23,0.436516,5589.7706,22,5589.7706,5589.7706,3507.4799,22,9,61.0389
50,23,0.316228,5589.7706,22,5589.7706,5589.7706,3507.4799,22,10,61.8339
52,23,0.229087,5589.7706,22,5589.7706,5589.7706,3507.4799,22,11,62.5989
54,23,0.165959,5589.7706,22,5589.7706,5589.7706,3507.4799,22,12,63.3318
56,23,0.120226,5589.7706,22,5589.7706,5589.7706,3507.4799,22,12,63.3338
58,23,0.087096,5589.7706,22,5589.7706,5589.7706,3507.4799,22,12,63.4337
60,23,0.063096,5589.7706,22,5589.7706,5589.7706,3507.4799,22,12,63.5315
62,23,0.045709,5589.7706,22,5589.7706,5589.7706,3507.4799,22,13,63.6319
64,23,0.033113,5589.7706,22,5589.7706,5589.7706,3507.4799,22,14,64.409
66,23,0.023988,5589.7706,22,5589.7706,5589.7706,3507.4799,22,14,64.4571
68,23,0.017378,5589.7706,22,5589.7706,5589.7706,3507.4799,22,15,64.5081
70,23,0.012589,5589.7706,22,5589.7706,5589.7706,3507.4799,22,17,65.3194
72,23,0.00912,5589.7706,22,5589.7706,5589.7706,3507.4799,22,18,66.1241
74,23,0.006607,5589.7706,22,5589.7706,5589.7706,3507.4799,22,19,66.8817
76,23,0.004786,5589.7706,22,5589.7706,5589.7706,3507.4799,22,20,67.6839
78,23,0.003467,5589.7706,22,5589.7706,5589.7706,3507.4799,22,20,67.6891
80,23,0.002512,5589.7706,22,5589.7706,5589.7706,3507.4799,22,21,68.5001
82,23,0.00182,5589.7706,22,5589.7706,5589.7706,3507.4799,22,21,68.5448
84,23,0.001318,5589.7706,22,5589.7706,5589.7706,3507.4799,22,23,69.3488
86,23,0.000955,5589.7706,22,5589.7706,5589.7706,3507.4799,22,24,70.1115
88,23,0.000692,5589.7706,22,5589.7706,5589.7706,3507.4799,22,24,70.1141
90,23,0.000501,5589.7706,22,5589.7706,5589.7706,3507.4799,22,25,70.9179
92,23,0.000363,5589.7706,22,5589.7706,5589.7706,3507.4799,22,27,72.477
94,23,0.000263,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,73.264
96,23,0.000191,5583.4076,22,5583.4076,5583.4076,3501.8184,22,2,74.0278
98,23,0.000138,5583.4076,22,5583.4076,5583.4076,3501.8184,22,3,74.0771
100,23,0.0001,5583.4076,22,5583.4076,5583.4076,3501.8184,22,3,74.0806
2,22,724.43596,5583.4076,22,5583.4076,5583.4076,3501.8184,22,3,74.8668
4,22,524.80746,5583.4076,22,5583.4076,5583.4076,3501.8184,22,3,74.9157
6,22,380.189396,5583.4076,22,5583.4076,5583.4076,3501.8184,22,5,76.3782
8,22,275.42287,5583.4076,22,5583.4076,5583.4076,3501.8184,22,6,77.0722
10,22,199.526231,5583.4076,22,5583.4076,5583.4076,3501.8184,22,8,78.6193
12,22,144.543977,5626.8652,22,5583.4076,5583.4076,3501.8184,22,9,79.3714
14,22,104.712855,5626.8652,22,5583.4076,5583.4076,3501.8184,22,9,80.1221
16,22,75.857758,5626.8652,22,5583.4076,5583.4076,3501.8184,22,9,80.969
18,22,54.954087,5626.8652,22,5583.4076,5583.4076,3501.8184,22,9,81.0197
20,22,39.810717,5626.8652,22,5583.4076,5583.4076,3501.8184,22,9,81.0695
22,22,28.840315,5626.8652,22,5583.4076,5583.4076,3501.8184,22,9,81.1659
24,22,20.892961,5647.3428,22,5583.4076,5583.4076,3501.8184,22,9,81.2644
26,22,15.135612,5646.891,22,5583.4076,5583.4076,3501.8184,22,9,81.3192
28,22,10.964782,5646.891,22,5583.4076,5583.4076,3501.8184,22,9,81.3722
30,22,7.943282,5646.891,22,5583.4076,5583.4076,3501.8184,22,9,81.4292
32,22,5.754399,5623.0305,22,5583.4076,5583.4076,3501.8184,22,9,82.1467
34,22,4.168694,5623.0305,22,5583.4076,5583.4076,3501.8184,22,9,82.2
36,22,3.019952,5623.0305,22,5583.4076,5583.4076,3501.8184,22,9,83.0093
38,22,2.187762,5623.0305,22,5583.4076,5583.4076,3501.8184,22,9,83.062
40,22,1.584893,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,83.1598
42,22,1.148154,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,84.65
44,22,0.831764,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,85.399
46,22,0.60256,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,85.45
48,22,0.436516,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,85.5003
50,22,0.316228,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,85.5505
52,22,0.229087,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,85.6033
54,22,0.165959,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,86.3224
56,22,0.120226,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,87.1342
58,22,0.087096,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,87.8851
60,22,0.063096,5617.5038,22,5583.4076,5583.4076,3501.8184,22,9,88.6338
62,22,0.045709,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,89.3991
64,22,0.033113,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,89.4967
66,22,0.023988,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,90.2657
68,22,0.017378,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,90.2689
70,22,0.012589,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,90.3215
72,22,0.00912,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,91.1161
74,22,0.006607,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,91.8878
76,22,0.004786,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,91.9817
78,22,0.003467,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,92.0328
80,22,0.002512,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,92.08
82,22,0.00182,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,92.8401
84,22,0.001318,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,92.8893
86,22,0.000955,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,92.9392
88,22,0.000692,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,92.9465
90,22,0.000501,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,92.9492
92,22,0.000363,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,93.6621
94,22,0.000263,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,93.7097
96,22,0.000191,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,94.4469
98,22,0.000138,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,94.4501
100,22,0.0001,5617.312,22,5583.4076,5583.4076,3501.8184,22,9,94.5011
2,21,724.43596,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,94.558
4,21,524.80746,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,96.0564
6,21,380.189396,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,97.5819
8,21,275.42287,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,98.289
10,21,199.526231,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,98.384
12,21,144.543977,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,98.3861
14,21,104.712855,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,99.1465
16,21,75.857758,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,99.1492
18,21,54.954087,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,99.88
20,21,39.810717,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,101.4315
22,21,28.840315,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,102.2361
24,21,20.892961,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,102.2861
26,21,15.135612,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,102.3342
28,21,10.964782,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,103.1166
30,21,7.943282,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,103.1192
32,21,5.754399,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,103.9157
34,21,4.168694,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,104.6992
36,21,3.019952,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,105.4467
38,21,2.187762,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,106.2223
40,21,1.584893,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,106.9838
42,21,1.148154,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,107.7465
44,21,0.831764,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,107.7952
46,21,0.60256,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,108.5221
48,21,0.436516,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,109.2811
50,21,0.316228,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,110.7339
52,21,0.229087,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,111.5211
54,21,0.165959,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,111.5712
56,21,0.120226,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,111.6223
58,21,0.087096,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,111.6691
60,21,0.063096,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,113.116
62,21,0.045709,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,113.8577
64,21,0.033113,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,113.9081
66,21,0.023988,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,114.7079
68,21,0.017378,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,115.4077
70,21,0.012589,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,116.2227
72,21,0.00912,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,116.2761
74,21,0.006607,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,117.0391
76,21,0.004786,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,118.4838
78,21,0.003467,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,118.5351
80,21,0.002512,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,118.5839
82,21,0.00182,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,119.3094
84,21,0.001318,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,120.7061
86,21,0.000955,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,121.5122
88,21,0.000692,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,122.9875
90,21,0.000501,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,123.7938
92,21,0.000363,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,124.5966
94,21,0.000263,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,125.3337
96,21,0.000191,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,125.339
98,21,0.000138,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,126.0932
100,21,0.0001,5583.4076,22,5583.4076,5583.4076,3501.8184,22,1,126.1842
